Product_ID,product_name,brand,price,Original_Price,Discount_Percentage,Rating,Number_of_Ratings,Shades_Available,Breadcrumbs,Product_URL,Description
PROD0398,Neutrogena Ultra Face Wash,Neutrogena,2509,3315,24.3,4.7,2452,19,Home/Personal Care/Face Wash,https://www.myntra.com/personal-care/face wash/PROD0398,Tested by dermatologists and suitable for all skin types.
PROD0399,The Face Shop Intense Face Wash,The Face Shop,2151,2765,22.2,4.8,3157,,Home/Personal Care/Face Wash,https://www.myntra.com/personal-care/face wash/PROD0399,Long-lasting formula with smooth application.
PROD0400,Biotique Hydra Face Wash,Biotique,4331,4915,11.9,4.8,5391,,Home/Personal Care/Face Wash,https://www.myntra.com/personal-care/face wash/PROD0400,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0401,Dior Intense Perfume,Dior,4249,5508,22.9,3.6,7582,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0401,Tested by dermatologists and suitable for all skin types.
PROD0402,Calvin Klein Pure Perfume,Calvin Klein,5834,6795,14.1,4.9,812,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0402,Enriched with natural extracts for everyday use.
PROD0403,Calvin Klein Intense Perfume,Calvin Klein,476,1788,73.4,3.7,1031,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0403,Enriched with natural extracts for everyday use.
PROD0404,Dior Pure Perfume,Dior,1433,1845,22.3,4.7,3571,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0404,"Smudge-proof, waterproof, and lightweight formula."
PROD0405,Gucci Natural Perfume,Gucci,3089,4586,32.6,4.4,1373,2,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0405,Tested by dermatologists and suitable for all skin types.
PROD0406,Wild Stone Natural Perfume,Wild Stone,2174,3232,32.7,4.7,1486,7,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0406,Tested by dermatologists and suitable for all skin types.
PROD0407,Calvin Klein Glow Perfume,Calvin Klein,957,1776,46.1,3.8,1358,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0407,Tested by dermatologists and suitable for all skin types.
PROD0408,Calvin Klein Pure Perfume,Calvin Klein,1698,3069,44.7,4.8,7879,7,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0408,Long-lasting formula with smooth application.
PROD0409,Wild Stone Ultra Perfume,Wild Stone,5093,5929,14.1,4.8,7916,16,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0409,"Smudge-proof, waterproof, and lightweight formula."
PROD0410,Gucci Natural Perfume,Gucci,1297,2422,46.4,4.2,1341,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0410,Tested by dermatologists and suitable for all skin types.
PROD0411,Wild Stone Glow Perfume,Wild Stone,1188,2395,50.4,4.9,5530,5,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0411,"Smudge-proof, waterproof, and lightweight formula."
PROD0412,Gucci Intense Perfume,Gucci,2980,3535,15.7,4.4,4893,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0412,Enriched with natural extracts for everyday use.
PROD0413,Calvin Klein Hydra Perfume,Calvin Klein,3082,3733,17.4,4.6,352,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0413,Hydrating and gentle on skin with rich texture.
PROD0414,Calvin Klein Ultra Perfume,Calvin Klein,3425,4429,22.7,4,5665,1,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0414,Hydrating and gentle on skin with rich texture.
PROD0415,Gucci Natural Perfume,Gucci,4320,5208,17.1,4.1,763,14,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0415,Hydrating and gentle on skin with rich texture.
PROD0416,Wild Stone Hydra Perfume,Wild Stone,2923,2996,2.4,3.9,1158,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0416,Hydrating and gentle on skin with rich texture.
PROD0417,Fogg Ultra Perfume,Fogg,4089,5120,20.1,4.7,884,11,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0417,"Smudge-proof, waterproof, and lightweight formula."
PROD0418,Fogg Pure Perfume,Fogg,3938,5189,24.1,5,7527,4,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0418,Enriched with natural extracts for everyday use.
PROD0419,Fogg Matte Perfume,Fogg,2362,2893,18.4,4.3,5627,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0419,"Smudge-proof, waterproof, and lightweight formula."
PROD0420,Calvin Klein Ultra Perfume,Calvin Klein,2412,2803,13.9,4.3,3894,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0420,Hydrating and gentle on skin with rich texture.
PROD0421,Versace Hydra Perfume,Versace,3509,3734,6,4.7,951,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0421,"Smudge-proof, waterproof, and lightweight formula."
PROD0422,Versace Natural Perfume,Versace,2167,3292,34.2,4.6,5430,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0422,Enriched with natural extracts for everyday use.
PROD0423,Fogg Natural Perfume,Fogg,3838,4182,8.2,3.9,2939,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0423,Tested by dermatologists and suitable for all skin types.
PROD0424,Dior Glow Perfume,Dior,2513,3633,30.8,3.7,5594,9,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0424,"Smudge-proof, waterproof, and lightweight formula."
PROD0425,Versace Pure Perfume,Versace,4109,5587,26.5,3.6,1412,8,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0425,Hydrating and gentle on skin with rich texture.
PROD0426,Dior Intense Perfume,Dior,2046,2540,19.4,3.8,197,4,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0426,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0427,Fogg Natural Perfume,Fogg,3383,3819,11.4,4.8,5837,20,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0427,Hydrating and gentle on skin with rich texture.
PROD0428,Dior Ultra Perfume,Dior,1706,2414,29.3,3.6,2296,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0428,Tested by dermatologists and suitable for all skin types.
PROD0429,Calvin Klein Matte Perfume,Calvin Klein,1425,2863,50.2,4.5,4254,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0429,Tested by dermatologists and suitable for all skin types.
PROD0430,Wild Stone Intense Perfume,Wild Stone,399,1231,67.6,4.6,1733,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0430,Long-lasting formula with smooth application.
PROD0431,Wild Stone Pure Perfume,Wild Stone,1313,1879,30.1,4.3,3372,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0431,"Smudge-proof, waterproof, and lightweight formula."
PROD0432,Fogg Matte Perfume,Fogg,3751,4337,13.5,4.4,1091,13,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0432,Long-lasting formula with smooth application.
PROD0433,Versace Matte Perfume,Versace,5335,6410,16.8,3.9,4896,1,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0433,Hydrating and gentle on skin with rich texture.
PROD0434,Dior Glow Perfume,Dior,5135,5493,6.5,3.6,1477,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0434,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0435,Dior Matte Perfume,Dior,3130,3760,16.8,3.8,4851,12,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0435,Tested by dermatologists and suitable for all skin types.
PROD0436,Calvin Klein Intense Perfume,Calvin Klein,2389,3328,28.2,3.6,7286,4,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0436,Long-lasting formula with smooth application.
PROD0437,Versace Intense Perfume,Versace,1842,2198,16.2,4,6915,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0437,"Smudge-proof, waterproof, and lightweight formula."
PROD0438,Dior Matte Perfume,Dior,5949,7071,15.9,3.6,4124,6,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0438,Hydrating and gentle on skin with rich texture.
PROD0439,Versace Ultra Perfume,Versace,5217,6632,21.3,4.4,1268,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0439,Hydrating and gentle on skin with rich texture.
PROD0440,Fogg Hydra Perfume,Fogg,3825,4542,15.8,3.5,6043,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0440,Hydrating and gentle on skin with rich texture.
PROD0441,Fogg Hydra Perfume,Fogg,2568,2992,14.2,3.6,6320,20,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0441,Long-lasting formula with smooth application.
PROD0442,Fogg Hydra Perfume,Fogg,352,552,36.2,4.3,6505,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0442,Hydrating and gentle on skin with rich texture.
PROD0443,Versace Natural Perfume,Versace,1639,2889,43.3,4.4,5899,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0443,Tested by dermatologists and suitable for all skin types.
PROD0444,Gucci Matte Perfume,Gucci,4068,4137,1.7,4.9,5211,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0444,Enriched with natural extracts for everyday use.
PROD0445,Versace Pure Perfume,Versace,1882,2629,28.4,4.1,7410,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0445,Hydrating and gentle on skin with rich texture.
PROD0446,Versace Natural Perfume,Versace,2431,2593,6.2,3.6,6867,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0446,"Smudge-proof, waterproof, and lightweight formula."
PROD0447,Gucci Matte Perfume,Gucci,1627,2656,38.7,3.8,1617,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0447,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0448,Gucci Natural Perfume,Gucci,3841,4301,10.7,3.8,771,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0448,Long-lasting formula with smooth application.
PROD0449,Fogg Ultra Perfume,Fogg,905,970,6.7,3.8,1293,20,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0449,Hydrating and gentle on skin with rich texture.
PROD0450,Calvin Klein Matte Perfume,Calvin Klein,4262,5350,20.3,3.7,2325,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0450,Long-lasting formula with smooth application.
PROD0451,Wild Stone Glow Perfume,Wild Stone,1278,2645,51.7,3.7,7463,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0451,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0452,Gucci Glow Perfume,Gucci,1074,2376,54.8,4.9,703,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0452,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0453,Dior Pure Perfume,Dior,5313,5418,1.9,3.6,6436,6,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0453,Long-lasting formula with smooth application.
PROD0454,Fogg Natural Perfume,Fogg,2374,3688,35.6,4,3180,15,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0454,"Smudge-proof, waterproof, and lightweight formula."
PROD0455,Calvin Klein Glow Perfume,Calvin Klein,4218,4486,6,4.9,4423,10,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0455,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0456,Fogg Natural Perfume,Fogg,1880,2703,30.4,4.9,3878,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0456,Hydrating and gentle on skin with rich texture.
PROD0457,Fogg Pure Perfume,Fogg,573,1045,45.2,4.7,1705,3,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0457,Enriched with natural extracts for everyday use.
PROD0458,Versace Glow Perfume,Versace,5591,6729,16.9,3.7,4191,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0458,Hydrating and gentle on skin with rich texture.
PROD0459,Calvin Klein Hydra Perfume,Calvin Klein,4431,4704,5.8,3.9,5265,4,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0459,Long-lasting formula with smooth application.
PROD0460,Versace Intense Perfume,Versace,3261,4186,22.1,3.7,7549,18,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0460,"Smudge-proof, waterproof, and lightweight formula."
PROD0461,Dior Pure Perfume,Dior,3914,4292,8.8,4.6,7665,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0461,Long-lasting formula with smooth application.
PROD0462,Fogg Glow Perfume,Fogg,4729,5307,10.9,5,3813,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0462,Tested by dermatologists and suitable for all skin types.
PROD0463,Versace Matte Perfume,Versace,5306,6550,19,4,1828,14,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0463,Enriched with natural extracts for everyday use.
PROD0464,Dior Glow Perfume,Dior,2031,2168,6.3,3.8,495,4,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0464,Enriched with natural extracts for everyday use.
PROD0465,Dior Hydra Perfume,Dior,3962,5113,22.5,4.3,4084,19,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0465,Tested by dermatologists and suitable for all skin types.
PROD0466,Dior Glow Perfume,Dior,5305,5812,8.7,4.2,3402,10,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0466,Tested by dermatologists and suitable for all skin types.
PROD0467,Dior Matte Perfume,Dior,1367,2550,46.4,4.9,7847,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0467,Hydrating and gentle on skin with rich texture.
PROD0468,Fogg Natural Perfume,Fogg,531,2026,73.8,4.5,7361,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0468,Tested by dermatologists and suitable for all skin types.
PROD0469,Calvin Klein Glow Perfume,Calvin Klein,2854,4277,33.3,3.9,1414,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0469,Hydrating and gentle on skin with rich texture.
PROD0470,Gucci Matte Perfume,Gucci,5270,5840,9.8,3.7,652,9,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0470,Hydrating and gentle on skin with rich texture.
PROD0471,Fogg Intense Perfume,Fogg,5279,5484,3.7,4.3,7267,20,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0471,Tested by dermatologists and suitable for all skin types.
PROD0472,Dior Intense Perfume,Dior,4259,5341,20.3,5,2937,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0472,Enriched with natural extracts for everyday use.
PROD0473,Gucci Ultra Perfume,Gucci,235,1578,85.1,3.8,7638,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0473,Long-lasting formula with smooth application.
PROD0474,Gucci Hydra Perfume,Gucci,3987,4946,19.4,4.2,258,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0474,"Smudge-proof, waterproof, and lightweight formula."
PROD0475,Fogg Hydra Perfume,Fogg,2835,3134,9.5,4.8,1646,11,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0475,Enriched with natural extracts for everyday use.
PROD0476,Fogg Pure Perfume,Fogg,3402,3916,13.1,4.4,6226,20,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0476,Tested by dermatologists and suitable for all skin types.
PROD0477,Dior Hydra Perfume,Dior,3048,3970,23.2,4.6,1087,18,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0477,"Smudge-proof, waterproof, and lightweight formula."
PROD0478,Dior Ultra Perfume,Dior,3499,3810,8.2,3.8,3833,11,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0478,Tested by dermatologists and suitable for all skin types.
PROD0479,Wild Stone Intense Perfume,Wild Stone,2226,2329,4.4,4,544,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0479,Hydrating and gentle on skin with rich texture.
PROD0480,Wild Stone Pure Perfume,Wild Stone,5446,6312,13.7,5,6341,,Home/Personal Care/Perfume,https://www.myntra.com/personal-care/perfume/PROD0480,Enriched with natural extracts for everyday use.
PROD0481,Tresemme Pure Shampoo,Tresemme,2698,3718,27.4,3.7,1630,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0481,Tested by dermatologists and suitable for all skin types.
PROD0482,WOW Pure Shampoo,WOW,3273,4683,30.1,4.2,869,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0482,Tested by dermatologists and suitable for all skin types.
PROD0483,Head & Shoulders Intense Shampoo,Head & Shoulders,3686,4310,14.5,3.8,5124,13,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0483,Tested by dermatologists and suitable for all skin types.
PROD0484,Tresemme Natural Shampoo,Tresemme,5259,6120,14.1,3.7,6436,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0484,Long-lasting formula with smooth application.
PROD0485,L'Oreal Natural Shampoo,L'Oreal,2520,2667,5.5,4.8,157,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0485,Tested by dermatologists and suitable for all skin types.
PROD0486,Dove Pure Shampoo,Dove,5017,5857,14.3,3.7,7698,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0486,"Smudge-proof, waterproof, and lightweight formula."
PROD0487,WOW Intense Shampoo,WOW,4102,4350,5.7,3.8,2964,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0487,Tested by dermatologists and suitable for all skin types.
PROD0488,Head & Shoulders Matte Shampoo,Head & Shoulders,2568,2896,11.3,4.7,2650,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0488,Long-lasting formula with smooth application.
PROD0489,Tresemme Matte Shampoo,Tresemme,5112,6573,22.2,4.4,6118,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0489,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0490,Pantene Ultra Shampoo,Pantene,823,1652,50.2,4.1,3498,16,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0490,Tested by dermatologists and suitable for all skin types.
PROD0491,Head & Shoulders Natural Shampoo,Head & Shoulders,4336,4939,12.2,3.6,2508,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0491,Long-lasting formula with smooth application.
PROD0492,L'Oreal Matte Shampoo,L'Oreal,3926,4876,19.5,3.9,1492,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0492,Enriched with natural extracts for everyday use.
PROD0493,Head & Shoulders Intense Shampoo,Head & Shoulders,4287,4512,5,4.3,5275,4,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0493,Tested by dermatologists and suitable for all skin types.
PROD0494,Pantene Glow Shampoo,Pantene,4524,4941,8.4,3.6,3629,9,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0494,Hydrating and gentle on skin with rich texture.
PROD0495,Pantene Glow Shampoo,Pantene,4304,4580,6,3.9,7683,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0495,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0496,Tresemme Intense Shampoo,Tresemme,1284,1968,34.8,4.8,946,13,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0496,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0497,Tresemme Glow Shampoo,Tresemme,394,1161,66.1,4.6,430,9,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0497,Enriched with natural extracts for everyday use.
PROD0498,Tresemme Natural Shampoo,Tresemme,2021,3027,33.2,3.9,4415,14,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0498,Tested by dermatologists and suitable for all skin types.
PROD0499,Pantene Hydra Shampoo,Pantene,2199,2425,9.3,3.8,1025,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0499,Long-lasting formula with smooth application.
PROD0500,Tresemme Natural Shampoo,Tresemme,2389,3559,32.9,4.1,2495,8,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0500,Hydrating and gentle on skin with rich texture.
PROD0501,Head & Shoulders Pure Shampoo,Head & Shoulders,2426,2901,16.4,3.6,2898,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0501,Hydrating and gentle on skin with rich texture.
PROD0502,L'Oreal Matte Shampoo,L'Oreal,5975,6658,10.3,3.6,3333,9,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0502,Long-lasting formula with smooth application.
PROD0503,L'Oreal Ultra Shampoo,L'Oreal,1853,2830,34.5,4,2887,9,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0503,Enriched with natural extracts for everyday use.
PROD0504,Head & Shoulders Ultra Shampoo,Head & Shoulders,2278,3384,32.7,4.4,3991,20,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0504,Long-lasting formula with smooth application.
PROD0505,WOW Ultra Shampoo,WOW,504,1391,63.8,3.7,1835,8,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0505,"Smudge-proof, waterproof, and lightweight formula."
PROD0506,Pantene Natural Shampoo,Pantene,2640,3316,20.4,3.9,1092,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0506,Long-lasting formula with smooth application.
PROD0507,Pantene Pure Shampoo,Pantene,2650,2809,5.7,4.2,5257,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0507,Tested by dermatologists and suitable for all skin types.
PROD0508,Dove Pure Shampoo,Dove,1065,2159,50.7,3.9,3544,1,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0508,Tested by dermatologists and suitable for all skin types.
PROD0509,Dove Glow Shampoo,Dove,3479,4767,27,4.9,6223,10,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0509,Long-lasting formula with smooth application.
PROD0510,Tresemme Glow Shampoo,Tresemme,5263,6625,20.6,4.2,217,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0510,Long-lasting formula with smooth application.
PROD0511,Tresemme Glow Shampoo,Tresemme,906,1226,26.1,4.3,6636,14,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0511,Long-lasting formula with smooth application.
PROD0512,WOW Glow Shampoo,WOW,4557,5524,17.5,4.5,3049,1,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0512,"Smudge-proof, waterproof, and lightweight formula."
PROD0513,Pantene Glow Shampoo,Pantene,2475,3907,36.7,3.8,7833,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0513,Long-lasting formula with smooth application.
PROD0514,Head & Shoulders Glow Shampoo,Head & Shoulders,385,865,55.5,3.6,6553,7,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0514,Enriched with natural extracts for everyday use.
PROD0515,Head & Shoulders Intense Shampoo,Head & Shoulders,2192,2550,14,3.7,3782,7,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0515,Tested by dermatologists and suitable for all skin types.
PROD0516,Tresemme Natural Shampoo,Tresemme,1314,1837,28.5,4.3,6633,6,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0516,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0517,WOW Natural Shampoo,WOW,1999,2894,30.9,4.3,7022,20,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0517,Long-lasting formula with smooth application.
PROD0518,Tresemme Hydra Shampoo,Tresemme,2085,2748,24.1,4.2,974,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0518,Hydrating and gentle on skin with rich texture.
PROD0519,L'Oreal Pure Shampoo,L'Oreal,182,397,54.2,4.2,7598,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0519,Hydrating and gentle on skin with rich texture.
PROD0520,Head & Shoulders Natural Shampoo,Head & Shoulders,3618,4887,26,4.5,5766,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0520,"Smudge-proof, waterproof, and lightweight formula."
PROD0521,L'Oreal Natural Shampoo,L'Oreal,5520,5777,4.4,4.4,1321,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0521,Enriched with natural extracts for everyday use.
PROD0522,L'Oreal Ultra Shampoo,L'Oreal,1622,2275,28.7,3.8,4979,12,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0522,"Smudge-proof, waterproof, and lightweight formula."
PROD0523,WOW Matte Shampoo,WOW,1155,1257,8.1,4,1614,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0523,Long-lasting formula with smooth application.
PROD0524,Tresemme Pure Shampoo,Tresemme,5458,6384,14.5,4.8,4252,16,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0524,Tested by dermatologists and suitable for all skin types.
PROD0525,Pantene Matte Shampoo,Pantene,5875,6586,10.8,4,5208,10,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0525,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0526,Pantene Ultra Shampoo,Pantene,4115,4989,17.5,4.9,7795,8,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0526,Tested by dermatologists and suitable for all skin types.
PROD0527,L'Oreal Hydra Shampoo,L'Oreal,5038,5107,1.4,3.7,3200,15,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0527,Long-lasting formula with smooth application.
PROD0528,WOW Hydra Shampoo,WOW,1180,1739,32.1,3.7,4768,3,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0528,"Smudge-proof, waterproof, and lightweight formula."
PROD0529,Head & Shoulders Pure Shampoo,Head & Shoulders,1331,2725,51.2,3.7,5710,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0529,Long-lasting formula with smooth application.
PROD0530,Pantene Natural Shampoo,Pantene,4830,5536,12.8,4.6,7482,19,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0530,Long-lasting formula with smooth application.
PROD0531,Tresemme Hydra Shampoo,Tresemme,5922,6628,10.7,3.9,1641,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0531,Hydrating and gentle on skin with rich texture.
PROD0532,Dove Matte Shampoo,Dove,4379,5498,20.4,4,7428,2,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0532,"Smudge-proof, waterproof, and lightweight formula."
PROD0533,L'Oreal Hydra Shampoo,L'Oreal,5454,6103,10.6,4.1,602,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0533,Infused with essential oils and organic ingredients for a refreshing experience.
